X,Y,objectid,featuretype,class,name,operationalstatus,state,spatialconfidence,revised,ga_guid,description,voltagekv,locality,comment_,x_coordinate,y_coordinate
115.896394815,-31.9050101939999,390,Substation,Substation,Morley,Operational,Western Australia,5,2017/02/23 00:00:00+00,{5EDED0FF-D675-493A-94CF-24CDD4A68384},"A structure in which high voltage electricity supply is converted, controlled or transformed",132,Morley,,115.89639482,-31.90501019
115.848556452,-31.903654735,391,Substation,Substation,Yokine,Operational,Western Australia,5,2017/02/23 00:00:00+00,{D4BEB440-0DCC-4F9C-BADF-D4087B9D85C5},"A structure in which high voltage electricity supply is converted, controlled or transformed",132,Yokine,,115.84855645,-31.90365474
115.801131629,-31.903056282,392,Substation,Substation,Osborne Park,Operational,Western Australia,5,2017/02/23 00:00:00+00,{BBA01887-B4A8-4ED3-9B79-FC43B95A3795},"A structure in which high voltage electricity supply is converted, controlled or transformed",132,Osborne Park,,115.80113163,-31.90305628
115.758723029,-32.092071658,393,Substation,Terminal,South Fremantle,Operational,Western Australia,5,2017/02/23 00:00:00+00,{99330D59-5691-40E8-9F0B-1155DE236694},"A structure in which high voltage electricity supply is converted, controlled or transformed",132,North Coogee,,115.75872303,-32.09207166
116.068203178,-31.9853440959999,394,Substation,Substation,Kalamunda,Operational,Western Australia,5,2017/02/23 00:00:00+00,{22197F7D-D436-4BF8-9403-F0DE5AD5A94A},"A structure in which high voltage electricity supply is converted, controlled or transformed",132,Kalamunda,,116.06820318,-31.9853441
115.867388267,-31.916655404,395,Substation,Terminal,Mount Lawley,Operational,Western Australia,5,2017/02/23 00:00:00+00,{729CDFE0-6515-437D-A30B-3612C0FC2525},"A structure in which high voltage electricity supply is converted, controlled or transformed",132,Inglewood,,115.86738827,-31.9166554
115.801065771,-32.152003463,396,Substation,Substation,Cockburn Cement,Operational,Western Australia,5,2017/02/23 00:00:00+00,{72FE60D5-7683-4CAB-A25B-39C8C7DFD971},"A structure in which high voltage electricity supply is converted, controlled or transformed",132,Munster,,115.80106577,-32.15200346
115.72980375,-32.285236116,397,Substation,Substation,Rockingham,Operational,Western Australia,5,2017/02/23 00:00:00+00,{56DE7A79-69C6-458B-888B-F452ACA6664A},"A structure in which high voltage electricity supply is converted, controlled or transformed",132,Rockingham,,115.72980375,-32.28523612
140.299095547,-36.107900453,398,Substation,Substation,Keith,Operational,South Australia,5,2017/02/23 00:00:00+00,{48E843AD-3870-49B3-9F3F-EE7D671B0E9B},"A structure in which high voltage electricity supply is converted, controlled or transformed",132,Keith,,140.29909555,-36.10790045
145.378084775,-40.854045717,399,Substation,Substation,Port Latta,Operational,Tasmania,5,2017/02/23 00:00:00+00,{364757EE-2E82-4047-AFA7-7BBEE0EDE029},"A structure in which high voltage electricity supply is converted, controlled or transformed",110,Cowrie Point,,145.37808478,-40.85404572
145.212364966,-41.487561876,400,Substation,Substation,Savage River,Operational,Tasmania,5,2017/02/23 00:00:00+00,{BDF6B9AA-996C-44C4-97C4-D92FF4E620D8},"A structure in which high voltage electricity supply is converted, controlled or transformed",110,Savage River,,145.21236497,-41.48756188
146.162289819,-41.1715804419999,401,Substation,Substation,Ulverstone,Operational,Tasmania,5,2017/02/23 00:00:00+00,{E75791C2-E176-40A9-9AE4-A1D79F8CEBEF},"A structure in which high voltage electricity supply is converted, controlled or transformed",110,Ulverstone,,146.16228982,-41.17158044
145.891207282,-41.0767581119999,402,Substation,Substation,Burnie 220,Operational,Tasmania,5,2017/02/23 00:00:00+00,{AB211621-4081-4920-A3B0-4C6BEA673F3D},"A structure in which high voltage electricity supply is converted, controlled or transformed",220,Acton,,145.89120728,-41.07675811
145.914104659,-41.065692165,403,Substation,Substation,Emu Bay,Operational,Tasmania,5,2017/02/23 00:00:00+00,{70086BA0-298F-4258-B3E6-71F1C2BB6842},"A structure in which high voltage electricity supply is converted, controlled or transformed",110,South Burnie,,145.91410466,-41.06569217
146.423340138,-41.334067278,404,Substation,Substation,Railton,Operational,Tasmania,5,2017/02/23 00:00:00+00,{09AB1482-2902-4916-917D-1C8D11205F45},"A structure in which high voltage electricity supply is converted, controlled or transformed",110,Railton,,146.42334014,-41.33406728
149.731164057,-34.7694453029999,405,Substation,Zone,Goulburn,Operational,New South Wales,5,2017/02/23 00:00:00+00,{17FAA50C-3727-4A81-847A-35417AE9E1E4},"A structure in which high voltage electricity supply is converted, controlled or transformed",132,Goulburn,,149.73116406,-34.7694453
148.904068469,-34.862586451,406,Substation,Switchyard,Yass,Operational,New South Wales,5,2017/02/23 00:00:00+00,{02963592-5F53-4C1A-A96D-0BC942A9666D},"A structure in which high voltage electricity supply is converted, controlled or transformed",330,Yass,,148.90406847,-34.86258645
147.550743996,-34.460633108,407,Substation,Zone,Temora,Operational,New South Wales,5,2017/02/23 00:00:00+00,{9FE502D9-19F8-4D1A-8269-AFB3E4D7D944},"A structure in which high voltage electricity supply is converted, controlled or transformed",132,Temora,,147.550744,-34.46063311
148.313383269,-34.5416385679999,408,Substation,Zone,Murrumburrah,Operational,New South Wales,5,2017/02/23 00:00:00+00,{7401D871-9BDA-4B6C-9C44-7077FAC1EED7},"A structure in which high voltage electricity supply is converted, controlled or transformed",132,Murrumburrah,,148.31338327,-34.54163857
136.871305548,-30.4423604689999,409,Substation,Zone,Olympic Dam North,Operational,South Australia,5,2017/02/23 00:00:00+00,{888D3BDD-6933-4F0C-83A8-72E2CFD290AF},"A structure in which high voltage electricity supply is converted, controlled or transformed",132,Olympic Dam,,136.87130555,-30.44236047
144.846182342,-37.738225422,410,Substation,Substation,Keilor,Operational,Victoria,5,2017/02/23 00:00:00+00,{E73C206F-2948-4803-ACDE-67504D431381},"A structure in which high voltage electricity supply is converted, controlled or transformed",500,Keilor East,,144.84618234,-37.73822542
143.921861893,-37.567367901,411,Substation,Terminal,Ballarat,Operational,Victoria,5,2017/02/23 00:00:00+00,{69FB5875-324D-40EF-94B5-778AB33E6E74},"A structure in which high voltage electricity supply is converted, controlled or transformed",220,Warrenheip,,143.92186189,-37.5673679
146.428347128,-38.281158945,412,Substation,Substation,Hazelwood,Operational,Victoria,5,2017/02/23 00:00:00+00,{1E2B2F9D-B53D-47A5-A3F4-1723089B11A5},"A structure in which high voltage electricity supply is converted, controlled or transformed",500,Hazelwood North,,146.42834713,-38.28115895
146.990818749,-36.454273976,413,Substation,Substation,Dederang,Operational,Victoria,5,2017/02/23 00:00:00+00,{7B4011FD-6279-49DF-8D46-B92BC5BAA6EC},"A structure in which high voltage electricity supply is converted, controlled or transformed",330,Dederang,,146.99081875,-36.45427398
146.952652802,-36.0538044699999,414,Substation,Zone,Albury,Operational,New South Wales,5,2017/02/23 00:00:00+00,{171FB8D5-13C9-4B39-9FBA-A42104F3069F},"A structure in which high voltage electricity supply is converted, controlled or transformed",132,Lavington,,146.9526528,-36.05380447
146.908551824,-35.925333466,415,Substation,Zone,Jindera,Operational,New South Wales,5,2017/02/23 00:00:00+00,{F2586D7C-3FB6-42BE-8BEB-0791D2AAC57C},"A structure in which high voltage electricity supply is converted, controlled or transformed",330,Jindera,,146.90855182,-35.92533347
146.984696617,-35.994136673,416,Substation,Zone,Australian Newsprint Mills,Operational,New South Wales,5,2017/02/23 00:00:00+00,{A92B0E10-D9B7-41D8-A14C-3AE21873F43D},"A structure in which high voltage electricity supply is converted, controlled or transformed",132,Ettamogah,,146.98469662,-35.99413667
152.932865476,-29.616161581,417,Substation,Zone,Koolkhan,Operational,New South Wales,5,2017/02/23 00:00:00+00,{16810521-A949-4973-9262-B2183F587773},"A structure in which high voltage electricity supply is converted, controlled or transformed",330,Koolkhan,,152.93286548,-29.61616158
148.386042591,-35.910894083,418,Substation,Terminal,Upper Tumut,Operational,New South Wales,5,2017/02/23 00:00:00+00,{04B74D08-52D5-48EC-A339-0BBEC2C03F77},"A structure in which high voltage electricity supply is converted, controlled or transformed",330,Cabramurra,,148.38604259,-35.91089408
151.492095843,-33.2446663179999,419,Substation,Zone,Charmhaven,Operational,New South Wales,5,2017/02/23 00:00:00+00,{2C70B5EB-1351-492A-A97A-201E3FCD372D},"A structure in which high voltage electricity supply is converted, controlled or transformed",132,Woongarrah,,151.49209584,-33.24466632
151.437886021,-33.267182479,420,Substation,Zone,Wyong,Operational,New South Wales,5,2017/02/23 00:00:00+00,{36EBBA7B-5D43-42E3-9E10-76A4CF5DE93C},"A structure in which high voltage electricity supply is converted, controlled or transformed",132,Wyong,,151.43788602,-33.26718248
151.331715561,-33.420984033,421,Substation,Zone,West Gosford,Operational,New South Wales,5,2017/02/23 00:00:00+00,{52CB9AD5-BCC5-484C-819C-F61E7E34A37D},"A structure in which high voltage electricity supply is converted, controlled or transformed",132,West Gosford,,151.33171556,-33.42098403
151.244136691,-33.754575277,422,Substation,Zone,Warringah,Operational,New South Wales,5,2017/02/23 00:00:00+00,{74E00423-6678-4F81-8088-F367B929ABCE},"A structure in which high voltage electricity supply is converted, controlled or transformed",132,Frenchs Forest,,151.24413669,-33.75457528
151.185404567,-33.816782577,423,Substation,Zone,Willoughby,Operational,New South Wales,5,2017/02/23 00:00:00+00,{4A30130E-BC21-416C-BF2D-B4DBC42E7C2D},"A structure in which high voltage electricity supply is converted, controlled or transformed",132,Artarmon,,151.18540457,-33.81678258
151.193571717,-33.8704641109999,424,Substation,Zone,Pyrmont,Operational,New South Wales,5,2017/02/23 00:00:00+00,{4D4E9AB7-86FE-41DA-8528-9E1D6D1A8692},"A structure in which high voltage electricity supply is converted, controlled or transformed",132,Pyrmont,,151.19357172,-33.87046411
151.115954537,-33.9215592529999,425,Substation,Zone,Canterbury,Operational,New South Wales,5,2017/02/23 00:00:00+00,{F8D981B2-FD84-4E6E-A63E-8A698ACCF581},"A structure in which high voltage electricity supply is converted, controlled or transformed",132,Earlwood,,151.11595454,-33.92155925
151.212324854,-33.879815763,426,Substation,Zone,Campbell,Operational,New South Wales,5,2017/02/23 00:00:00+00,{6B23D525-93C0-4F9C-A684-E84904456CC2},"A structure in which high voltage electricity supply is converted, controlled or transformed",132,Surry Hills,,151.21232485,-33.87981576
151.229826874,-33.9268193459999,427,Substation,Zone,Kingsford,Operational,New South Wales,5,2017/02/23 00:00:00+00,{0915CC9A-5296-471B-9705-FE3ABA358CD7},"A structure in which high voltage electricity supply is converted, controlled or transformed",132,Kingsford,,151.22982687,-33.92681935
151.229132073,-33.968930841,428,Substation,Zone,Bunnerong,Operational,New South Wales,5,2017/02/23 00:00:00+00,{CFBD3C46-4DAD-4C8A-A431-7CF8A649097B},"A structure in which high voltage electricity supply is converted, controlled or transformed",132,Matraville,,151.22913207,-33.96893084
143.525108306,-34.77559345,429,Substation,Zone,Balranald,Operational,New South Wales,5,2017/02/23 00:00:00+00,{9C9E200E-86BA-4C95-B050-039F353FA5D4},"A structure in which high voltage electricity supply is converted, controlled or transformed",220,Balranald,,143.52510831,-34.77559345
141.419263104,-31.98624345,430,Substation,Zone,Broken Hill,Operational,New South Wales,5,2017/02/23 00:00:00+00,{9244F7D6-265F-4328-B4BD-6921290827C4},"A structure in which high voltage electricity supply is converted, controlled or transformed",220,Broken Hill,,141.4192631,-31.98624345
116.059534774,-33.237043102,431,Substation,Substation,Worsley,Operational,Western Australia,5,2017/02/23 00:00:00+00,{ABFDBE49-BF57-4FD9-BFB0-2E2BAC0BA1FB},"A structure in which high voltage electricity supply is converted, controlled or transformed",132,Worsley,,116.05953477,-33.2370431
115.817034082,-32.89878629,432,Substation,Terminal,Landwehr,Operational,Western Australia,5,2017/02/23 00:00:00+00,{8CC3B62C-16EE-4936-9F99-D50A1E0BEA58},"A structure in which high voltage electricity supply is converted, controlled or transformed",330,Wagerup,,115.81703408,-32.89878629
117.606513439,-34.602969828,433,Substation,Substation,Mount Barker,Operational,Western Australia,5,2017/02/23 00:00:00+00,{855782FB-F295-4047-AB27-36674453BE3E},"A structure in which high voltage electricity supply is converted, controlled or transformed",66,Mount Barker,,117.60651344,-34.60296983
151.433465973,-33.3079963339999,434,Substation,Zone,Tuggerah,Operational,New South Wales,5,2017/02/23 00:00:00+00,{B6076DC9-6619-4C51-B88A-3AE2B06028F4},"A structure in which high voltage electricity supply is converted, controlled or transformed",330,Tuggerah,,151.43346597,-33.30799633
151.714156896,-32.82176132,435,Substation,Zone,Tomago,Operational,New South Wales,5,2017/02/23 00:00:00+00,{92CBD4C4-E069-4F2B-9853-6FF776B17A19},"A structure in which high voltage electricity supply is converted, controlled or transformed",330,Tomago,,151.7141569,-32.82176132
151.709951991,-32.890155357,436,Substation,Zone,Waratah West,Operational,New South Wales,5,2017/02/23 00:00:00+00,{85938EA2-1E39-4B83-9153-1164E0BC1F9F},"A structure in which high voltage electricity supply is converted, controlled or transformed",330,Callaghan,,151.70995199,-32.89015536
151.741988014,-32.885152283,437,Substation,Sole Use,BHP,Operational,New South Wales,4,2017/02/23 00:00:00+00,{2CB6E784-B95F-4832-B57C-2EABED85FB12},"A structure in which high voltage electricity supply is converted, controlled or transformed",132,Mayfield North,,151.74198801,-32.88515228
150.732264971,-34.072078274,438,Substation,Zone,Nepean,Operational,New South Wales,5,2017/02/23 00:00:00+00,{1A066362-A047-4672-958E-AEE927E248B3},"A structure in which high voltage electricity supply is converted, controlled or transformed",132,Spring Farm,,150.73226497,-34.07207827
150.648529021,-33.7879952649999,439,Substation,Zone,Regentville,Operational,New South Wales,5,2017/02/23 00:00:00+00,{DA6DCCDF-EAF4-4518-9A7C-D94ABA8FADA1},"A structure in which high voltage electricity supply is converted, controlled or transformed",330,Mulgoa,,150.64852902,-33.78799526
151.044244965,-33.782611301,440,Substation,Zone,Carlingford,Operational,New South Wales,5,2017/02/23 00:00:00+00,{4FF38DCC-9A3A-4B84-B256-FDBA68F7E26A},"A structure in which high voltage electricity supply is converted, controlled or transformed",132,Carlingford,,151.04424497,-33.7826113
150.813462518,-33.6281137789999,441,Substation,Zone,Hawksbury,Operational,New South Wales,5,2017/02/23 00:00:00+00,{D28C8E7E-2107-4A97-996D-2E98228602FE},"A structure in which high voltage electricity supply is converted, controlled or transformed",132,South Windsor,,150.81346252,-33.62811378
150.84347901,-33.6570752809999,442,Substation,Zone,Vineyard,Operational,New South Wales,5,2017/02/23 00:00:00+00,{D7534B02-44E9-4AC6-A782-CAEB27452FAF},"A structure in which high voltage electricity supply is converted, controlled or transformed",330,Richards,,150.84347901,-33.65707528
